ID,Date,ZTD,wet_delay,hydrostatic_delay,times,sigZTD,Lat,Lon,Hgt_m
7ODM,2020-01-03,2.1606,0.0502,2.1104000000000003,0,0.0024,34.1164,-117.09320000000002,762.072
ACSB,2020-01-03,2.394,0.0784,2.3156,0,0.0024,33.2743,-117.44489999999996,-12.296
ACSX,2020-01-03,2.3933000000000004,0.0777,2.3156000000000003,0,0.0023,33.2743,-117.44489999999996,-12.291
AGMT,2020-01-03,2.0144,0.0447,1.9697,0,0.0023,34.5943,-116.4294,1337.823
ALAM,2020-01-03,2.0861,0.0574,2.0287,0,0.0023,37.358,-115.1585,1090.005
ALTH,2020-01-03,2.3813000000000004,0.0617,2.3196000000000003,0,0.0024,36.8896,-120.6698,18.788
ANA1,2020-01-03,2.3723,0.0649,2.3074000000000003,0,0.0026,34.015,-119.3635,22.447
AR27,2020-01-03,2.3881,0.0849,2.3032,0,0.0024,33.3418,-117.3249,32.301
AR53,2020-01-03,2.3592,0.0769,2.2823,0,0.0024,33.3811,-117.4765,111.04
ARM2,2020-01-03,2.3941,0.0952,2.2989,0,0.0026,35.2013,-118.9106,76.813
ASBU,2020-01-03,1.9774,0.0464,1.931,0,0.002,43.8206,-121.36850000000004,1508.865
ASHL,2020-01-03,2.2197,0.0615,2.1582,0,0.002,42.1807,-122.67020000000002,608.727
AVRY,2020-01-03,2.1352,0.0557999999999999,2.0794,0,0.0028,34.4683,-117.154,888.917
AZBH,2020-01-03,2.3159,0.0468,2.2691,0,0.0028,35.1075,-114.60500000000002,151.685
AZDS,2020-01-03,2.1222,0.0389,2.0833,0,0.0023,35.5331,-114.3592,870.667
AZFM,2020-01-03,2.3241,0.0471,2.277,0,0.0025,34.8522,-114.5951,119.882
AZGV,2020-01-03,2.1221,0.0382,2.0839000000000003,0,0.0026,35.2544,-114.2543,867.565
AZKG,2020-01-03,2.088,0.0383,2.0497,0,0.0023,35.1903,-114.0525,1005.347
AZLH,2020-01-03,2.3072,0.0453,2.2619,0,0.0024,34.5083,-114.3471,172.515
AZPK,2020-01-03,2.3252,0.0458999999999999,2.2793,0,0.0027,34.1452,-114.29179999999997,100.891
AZQZ,2020-01-03,2.2912,0.0504,2.2408,0,0.0024,33.6656,-114.2273,240.242
AZRY,2020-01-03,2.0344,0.0485,1.9859,0,0.0024,33.5401,-116.6297,1265.7
AZU1,2020-01-03,2.3461,0.0723,2.2738,0,0.0031,34.126,-117.8965,144.771
AZWE,2020-01-03,2.2101,0.0477999999999999,2.1623,0,0.0024,33.8218,-113.54200000000004,541.9
AZYC,2020-01-03,2.1663,2.1663,2.1663,0,2.1663,34.8793,-114.147,541.036
AZYU,2020-01-03,2.347,0.0531,2.2939000000000003,0,0.0023,32.6583,-114.52710000000002,36.945
AZYW,2020-01-03,2.3668,0.0658,2.301,0,0.0023,32.6837,-114.6422,10.798
BALD,2020-01-03,1.6917,0.0317,1.66,0,0.0022,37.7834,-118.90139999999997,2749.44
BAMO,2020-01-03,1.9242,0.0566,1.8676,0,0.0022,40.4128,-117.20460000000004,1792.47
BAR1,2020-01-03,2.3745,0.0669,2.3076,0,0.0024,33.4805,-119.0297,14.81
BASQ,2020-01-03,2.0420000000000003,0.0717,1.9703,0,0.002,42.4116,-117.863,1348.606
BBDM,2020-01-03,2.3072,0.0513,2.2559,0,0.0025,34.5822,-119.98149999999998,204.875
BBRY,2020-01-03,1.8436,0.0392999999999999,1.8043,0,0.0024,34.2643,-116.88419999999996,2051.072
BCWR,2020-01-03,2.0135,0.0383,1.9752,0,0.0023,34.9205,-119.4058,1332.942
BCYI,2020-01-03,1.8094,0.0427,1.7667000000000002,0,0.0034,44.3156,-113.4058,2173.36
BEMT,2020-01-03,2.0075,0.0487999999999999,1.9587,0,0.0026,34.0005,-115.9982,1373.663
BEPK,2020-01-03,1.7489,0.0291,1.7198000000000002,0,0.0025,35.8784,-118.0741,2471.124
BFLD,2020-01-03,2.3856,0.0948,2.2908,0,0.0023,35.4131,-119.0453,108.375
BFSH,2020-01-03,2.1834,0.0703,2.1131,0,0.0026,35.5911,-118.498,791.683
BGIS,2020-01-03,2.3976,0.0846,2.313,0,0.0027,33.9671,-118.1597,2.833
BILL,2020-01-03,2.2504,0.0642,2.1862000000000004,0,0.0024,33.5782,-117.06460000000004,470.064
BKAP,2020-01-03,2.3056,0.0612,2.2444,0,0.0023,35.287,-116.0804,252.03
BKMS,2020-01-03,2.3867,0.0762999999999999,2.3104,0,0.0027,33.9623,-118.0947,11.025
BLSA,2020-01-03,2.4014,0.0818,2.3196,0,0.0025,33.7995,-118.02869999999996,-23.155
BLY1,2020-01-03,2.0254000000000003,0.0451,1.9803,0,0.0022,42.4068,-121.0491,1313.429
BLYT,2020-01-03,2.3455,0.0639,2.2816,0,0.0035,33.6104,-114.7149,85.93
BMHL,2020-01-03,2.1795,0.0597,2.1198,0,0.0023,34.2514,-116.053,722.632
BOMG,2020-01-03,2.3897,0.0597,2.33,0,0.0024,33.3646,-115.72969999999998,-84.205
BRAN,2020-01-03,2.3097,0.0611,2.2486,0,0.0025,34.1849,-118.277,246.245
BRD1,2020-01-03,2.0541,0.0586,1.9955,0,0.0023,39.8093,-119.00279999999998,1247.393
BRDY,2020-01-03,2.0541,0.0639,1.9902,0,0.0027,39.7813,-119.0086,1269.092
BRI2,2020-01-03,2.2863,0.0366,2.2497000000000003,0,0.0025,37.9195,-122.15250000000005,265.104
BRNT,2020-01-03,2.0865,0.0859,2.0006,0,0.0018,44.4402,-118.1913,1212.699
BSRY,2020-01-03,2.2162,0.0660999999999999,2.1501,0,0.0022,34.9186,-117.012,613.472
BTDM,2020-01-03,2.1874,0.0514,2.136,0,0.0038,34.2928,-118.1882,678.244
BUEG,2020-01-03,2.3435,0.0526,2.2909,0,0.0026,34.6128,-120.19640000000004,74.803
BURN,2020-01-03,2.0892,0.0789,2.0103,0,0.002,42.7795,-117.8435,1180.921
BVPP,2020-01-03,2.3706,0.0863,2.2843,0,0.0023,35.1573,-119.34749999999995,123.05
CA00,2020-01-03,2.2843000000000004,0.0572,2.2271000000000005,0,0.0022,34.4126,-118.5537,332.89
CA29,2020-01-03,2.2167,0.06,2.1567,0,0.0023,34.136,-116.05200000000002,576.708
CA99,2020-01-03,1.7692,0.0322,1.737,0,0.0023,37.6446,-118.8967,2391.538
CAAT,2020-01-03,2.3051,0.0640999999999999,2.241,0,0.0023,35.4715,-120.654,263.986
CAB5,2020-01-03,2.3053000000000003,0.0636,2.2417,0,0.0022,35.2757,-116.07349999999995,261.926
CABD,2020-01-03,2.2933000000000003,0.0592,2.2341,0,0.0025,34.1043,-117.28340000000004,284.005
CABK,2020-01-03,2.3925,0.0973,2.2952,0,0.0022,35.3507,-118.9688,92.481
CABS,2020-01-03,2.2068000000000003,0.0626,2.1442,0,0.0023,34.8945,-117.05,636.179
CABU,2020-01-03,2.3861,0.0822,2.3039,0,0.0023,35.5,-119.546,49.789
CAC1,2020-01-03,2.3429,0.0546,2.2883000000000004,0,0.0024,33.7992,-116.4056,78.938
CAC2,2020-01-03,2.189,0.0606,2.1284,0,0.0023,35.0998,-117.98929999999996,715.8
CACD,2020-01-03,2.3704,0.0451,2.3253000000000004,0,0.0022,38.0107,-122.0403,-9.207
CACH,2020-01-03,2.3646,0.0542,2.3104,0,0.0023,39.7141,-121.8053,43.424
CACM,2020-01-03,2.1637,0.0584,2.1053,0,0.0026,32.6246,-116.4753,769.031
CACO,2020-01-03,2.3206,0.0567999999999999,2.2638,0,0.0025,36.1764,-120.3596,193.781
CACR,2020-01-03,2.0048,0.0337,1.9711,0,0.0022,40.3096,-121.22910000000002,1364.493
CACX,2020-01-03,2.3779000000000003,0.0655999999999999,2.3123,0,0.0023,32.6718,-115.52660000000004,-27.565
CAD1,2020-01-03,2.3927,0.091,2.3017,0,0.0022,35.7594,-119.24379999999996,69.584
CADY,2020-01-03,2.3698,0.0524,2.3174,0,0.002,37.728,-122.505,-4.121
CAEC,2020-01-03,2.384,0.0674,2.3166,0,0.0024,32.7914,-115.56489999999997,-41.785
CAEG,2020-01-03,2.3712,0.042,2.3292,0,0.0021,38.3811,-121.36509999999998,-9.811
CAFA,2020-01-03,2.3743000000000003,0.0481,2.3262000000000005,0,0.002,38.2491,-122.0679,-12.122
CAFM,2020-01-03,2.1093,0.049,2.0603,0,0.002,41.0179,-121.4311,996.43
CAFP,2020-01-03,2.3788,0.0679,2.3109,0,0.0028,36.424,-120.10199999999998,38.521
CAFR,2020-01-03,2.3826,0.0805,2.3021,0,0.0023,36.8144,-119.7475,90.457
CAFT,2020-01-03,2.374,0.0493,2.3247,0,0.0023,37.47,-121.9248,-13.008
CAGD,2020-01-03,2.3151,0.0696,2.2455,0,0.0022,34.1284,-117.827,249.339
CAGW,2020-01-03,2.3627,0.065,2.2977,0,0.0025,32.7121,-114.9432,22.134
CAHA,2020-01-03,2.3854,0.0754,2.31,0,0.0024,36.3234,-119.62279999999998,46.902
CAHB,2020-01-03,2.3731,0.0525,2.3206,0,0.0022,37.5062,-122.4903,-18.779
CAHF,2020-01-03,2.3503000000000003,0.0534,2.2969,0,0.0022,36.8548,-120.779,99.099
CAHV,2020-01-03,2.3802,0.0698,2.3104,0,0.0024,32.7702,-115.2733,-21.875
CAIB,2020-01-03,2.395,0.0802,2.3148000000000004,0,0.0023,32.5748,-117.1266,-25.421
CAIS,2020-01-03,2.2028000000000003,0.0732,2.1296000000000004,0,0.0023,35.6027,-118.4873,726.736
CAKC,2020-01-03,2.3751,0.0765,2.2986,0,0.0022,36.008,-119.9674,57.103
CAL5,2020-01-03,2.3658,0.0749,2.2909,0,0.0022,34.1083,-118.2418,86.638
CAL8,2020-01-03,2.0083,0.0406,1.9677,0,0.0022,34.8061,-118.8716,1369.455
CALB,2020-01-03,2.3847,0.0594,2.3253,0,0.0021,37.0983,-120.70169999999996,3.168
CALK,2020-01-03,2.3673,0.0754,2.2919,0,0.0023,33.6355,-117.71429999999998,76.647
CAM5,2020-01-03,2.37,0.0629,2.3071,0,0.0022,35.5293,-121.04290000000005,17.011
CAMD,2020-01-03,2.3877,0.0752,2.3125,0,0.0023,36.9755,-120.0792,54.58
CAMS,2020-01-03,2.0812,0.0391,2.0421,0,0.0018,41.3142,-122.31439999999998,1068.551
CAMT,2020-01-03,2.3557,0.0542,2.3015,0,0.0022,36.5796,-121.8202,51.481
CANC,2020-01-03,2.341,0.0708,2.2702,0,0.0025,33.886,-117.5731,151.385
CAND,2020-01-03,2.2076,0.0458,2.1618,0,0.0022,35.9394,-120.4337,568.378
CANI,2020-01-03,2.3875,0.0626,2.3249,0,0.0023,33.2375,-115.5172,-69.02
CAOD,2020-01-03,2.3782,0.0561,2.3221,0,0.0021,37.7694,-120.83780000000002,20.957
CAOR,2020-01-03,2.381,0.0698,2.3112,0,0.0023,32.9327,-115.29160000000002,-23.813
CAOS,2020-01-03,2.3959,0.0831,2.3128,0,0.0023,33.1978,-117.37810000000002,-3.373
CAOV,2020-01-03,2.3676,0.0548,2.3128,0,0.002,39.4963,-121.6098,38.134
CAOX,2020-01-03,2.3838000000000004,0.065,2.3188000000000004,0,0.0022,34.1908,-119.1737,-14.478
CAP1,2020-01-03,2.3697,0.0444,2.3253,0,0.0023,37.7142,-122.2221,-20.848
CAP4,2020-01-03,2.3732,0.0453,2.3279,0,0.0023,37.4303,-121.06780000000003,-4.594
CAP6,2020-01-03,2.351,0.044,2.307,0,0.0022,37.3949,-122.15049999999997,42.489
CAPE,2020-01-03,2.3904,0.0728,2.3176,0,0.0022,33.7466,-118.2801,-13.992
CAPL,2020-01-03,2.3451,0.0439,2.3012,0,0.0024,37.6956,-121.90160000000004,78.726
CAPV,2020-01-03,2.2385,0.0549,2.1836,0,0.0022,38.6973,-120.82420000000002,529.685
CARA,2020-01-03,2.2781,0.0787,2.1994,0,0.0023,33.0427,-116.86670000000004,413.834
CARH,2020-01-03,2.238,0.0533,2.1847,0,0.0026,35.8884,-120.43079999999998,480.252
CARK,2020-01-03,2.3666,0.046,2.3206,0,0.0022,38.7904,-121.31259999999996,18.317
CAS4,2020-01-03,2.3927,0.0793,2.3134,0,0.0026,33.7595,-117.913,-1.248
CASD,2020-01-03,2.3504,0.0692,2.2812,0,0.0023,32.8143,-117.12239999999996,104.745
CASE,2020-01-03,2.1598,0.0515,2.1083000000000003,0,0.0025,33.4554,-117.404,776.484
CASJ,2020-01-03,2.2583,0.0655,2.1928,0,0.0023,33.8073,-116.97140000000002,442.788
CASM,2020-01-03,2.3763,0.0699,2.3064,0,0.0022,34.0177,-118.4717,30.189
CASN,2020-01-03,2.3719,0.0609,2.311,0,0.0023,34.4157,-119.8453,3.483
CASR,2020-01-03,2.37,0.0538,2.3162,0,0.0019,38.4407,-122.747,11.46
CASU,2020-01-03,2.3579000000000003,0.0417,2.3162000000000003,0,0.0022,36.959,-122.0546,2.424
CAT2,2020-01-03,2.2327,0.0476,2.1851,0,0.0023,33.3116,-118.3338,477.241
CAT3,2020-01-03,2.38,0.0688,2.3112,0,0.0022,33.4458,-118.483,5.122
CATE,2020-01-03,2.302,0.0685,2.2335000000000003,0,0.0022,33.5142,-117.17809999999996,290.962
CATF,2020-01-03,2.3235,0.0765,2.247,0,0.0023,35.1492,-119.45979999999996,259.875
CATK,2020-01-03,1.9095,0.0416,1.8679,0,0.0023,39.3355,-120.16989999999998,1796.429
CAVI,2020-01-03,2.138,0.0562999999999999,2.0817,0,0.0022,34.5113,-117.3229,879.582
CAWI,2020-01-03,2.3648,0.0487999999999999,2.316,0,0.0022,39.5216,-122.21569999999996,19.839
CAWO,2020-01-03,2.3943000000000003,0.0978,2.2965,0,0.0024,36.4003,-119.10379999999998,104.202
CAWS,2020-01-03,2.3928000000000003,0.0648,2.328,0,0.0023,33.07,-115.7353,-79.146
CAWV,2020-01-03,2.2947,0.046,2.2487,0,0.003,34.1593,-118.83280000000002,247.524
CAYC,2020-01-03,2.3686,0.0433,2.3253,0,0.0021,39.1453,-121.64260000000002,-4.109
CBHS,2020-01-03,2.2927,0.054,2.2387,0,0.0025,34.1386,-118.6298,284.61
CCCC,2020-01-03,2.1591,0.0572,2.1019,0,0.0023,35.5653,-117.6712,813.98
CCCS,2020-01-03,2.3837,0.0797,2.3040000000000003,0,0.0024,33.8627,-117.86490000000003,31.822
CCSF,2020-01-03,2.3715,0.0494,2.3221,0,0.0022,37.7488,-122.40049999999997,-16.414
CCYN,2020-01-03,1.9844,0.0564,1.928,0,0.0023,39.1024,-119.34770000000005,1532.104
CDMT,2020-01-03,2.1188,0.0508,2.068,0,0.0024,34.8295,-116.33590000000004,936.558
CGDM,2020-01-03,2.1853,0.0572,2.1281000000000003,0,0.0031,34.244,-117.9649,704.681
CHEM,2020-01-03,1.9934,0.0447,1.9487,0,0.0022,43.2244,-121.7858,1439.969
CHIL,2020-01-03,1.9557,0.0378999999999999,1.9178,0,0.0023,34.3334,-118.026,1567.505
CHMS,2020-01-03,2.1684,0.0538999999999999,2.1145,0,0.0023,34.6405,-117.8277,760.296
CHOW,2020-01-03,2.3839,0.069,2.3149,0,0.0023,37.0849,-120.21050000000002,46.661
CIHL,2020-01-03,1.8564,0.0259,1.8305,0,0.002,43.7509,-121.14869999999996,1945.546
CIRX,2020-01-03,2.2367,0.0518,2.1849,0,0.0026,34.1096,-118.9373,488.212
CIT1,2020-01-03,2.3284,0.0724,2.256,0,0.0023,34.1367,-118.1273,215.354
CJMG,2020-01-03,1.9573,0.0466,1.9107,0,0.0022,34.2712,-117.42449999999997,1584.414
CJMS,2020-01-03,2.119,0.0513,2.0677,0,0.0025,34.3138,-117.4794,933.354
CJVG,2020-01-03,2.0281,0.0468,1.9813,0,0.0029,34.5303,-118.1442,1304.846
CLAR,2020-01-03,2.2636,0.0518,2.2118,0,0.0023,34.1099,-117.7088,373.623
CLBD,2020-01-03,2.3826,0.0767,2.3059000000000003,0,0.0027,33.1354,-117.31100000000004,20.582
CLCV,2020-01-03,1.8824,0.034,1.8484,0,0.0028,42.976,-122.0894,1873.817
CLHQ,2020-01-03,1.8841,0.0534,1.8307,0,0.0035,42.8959,-122.13599999999995,1952.469
CLMS,2020-01-03,1.6827,0.0156,1.6671000000000002,0,0.0022,42.9229,-122.0163,2705.286
CLOV,2020-01-03,1.8411,0.0447,1.7964,0,0.0025,40.5584,-114.87419999999996,2084.911
CLV1,2020-01-03,2.1817,0.056,2.1257,0,0.0022,36.2146,-115.2582,703.41
CLV2,2020-01-03,2.1753,0.0573,2.118,0,0.0023,36.3177,-115.2711,734.125
CLV3,2020-01-03,2.1037,0.0489,2.0548,0,0.0023,36.182,-115.34979999999996,986.028
CLWZ,2020-01-03,1.8849,0.0356,1.8493,0,0.003,42.9343,-122.1492,1869.837
CMBB,2020-01-03,2.1918,0.0514,2.1404,0,0.0032,38.0342,-120.38599999999995,695.713
CMNC,2020-01-03,2.3574,0.045,2.3124,0,0.0025,38.2063,-120.9995,53.785
CMOD,2020-01-03,2.3672,0.0472999999999999,2.3199,0,0.0022,37.6413,-121.0,28.116
CMP9,2020-01-03,2.0657,0.0438,2.0219,0,0.0027,34.3532,-118.41139999999996,1138.06
CNPP,2020-01-03,2.2956,0.0647,2.2309,0,0.0026,33.8576,-117.6089,300.311
COAG,2020-01-03,2.3723,0.0692,2.3031000000000006,0,0.0023,32.8635,-115.12329999999996,3.653
COF1,2020-01-03,2.0546,0.0602,1.9944,0,0.0022,39.605,-119.24059999999996,1251.989
COPR,2020-01-03,2.3786,0.0606,2.318,0,0.0023,34.4149,-119.8795,-22.84
CORX,2020-01-03,2.3575,0.071,2.2865,0,0.0022,32.4154,-117.2482,74.322
CPBN,2020-01-03,2.1539,0.0595,2.0944000000000003,0,0.0024,35.0717,-117.57299999999998,835.827
CRA5,2020-01-03,2.0707,0.0774,1.9933,0,0.0022,43.4158,-118.5749,1248.28
CRAM,2020-01-03,1.9916,0.0552,1.9364,0,0.0025,37.0812,-116.8184,1480.165
CRBT,2020-01-03,2.3255,0.0689,2.2566,0,0.0023,35.7916,-120.75080000000004,205.434
CRCN,2020-01-03,2.3987,0.086,2.3127,0,0.0023,36.114,-119.56799999999998,28.64
CRFP,2020-01-03,2.1872,0.0584,2.1288,0,0.0023,34.0391,-117.09969999999998,688.825
CRGG,2020-01-03,2.0472,0.0347,2.0125,0,0.0021,35.2421,-119.72479999999996,1173.058
CRHS,2020-01-03,2.3989000000000003,0.0785999999999999,2.3203,0,0.0053,33.8235,-118.27279999999996,-23.524
CRRS,2020-01-03,2.3925,0.0637,2.3288,0,0.0023,33.0698,-115.735,-81.906
CRU1,2020-01-03,2.1652,0.0386,2.1266,0,0.0023,34.0293,-119.78480000000002,702.183
CSCI,2020-01-03,2.3638000000000003,0.0679,2.2959,0,0.0023,34.1684,-119.039,70.849
CSDH,2020-01-03,2.3938,0.0774,2.3164,0,0.0025,33.8615,-118.25670000000002,-9.175
CSJB,2020-01-03,2.3639,0.0484,2.3155,0,0.002,37.319,-121.85990000000004,19.458
CSN1,2020-01-03,2.2885,0.0432,2.2453000000000003,0,0.0022,34.2535,-118.5238,261.462
CSST,2020-01-03,2.3318000000000003,0.0609,2.2709,0,0.0027,34.4081,-119.3712,162.489
CTDM,2020-01-03,2.2643000000000004,0.056,2.2083000000000004,0,0.0023,34.5165,-118.6132,406.066
CTMS,2020-01-03,2.1071,0.0482999999999999,2.0588,0,0.0029,34.1241,-116.37040000000002,966.48
CUHS,2020-01-03,2.2025,0.0557999999999999,2.1467,0,0.0023,34.9426,-119.6739,635.298
CVHS,2020-01-03,2.3535,0.0729,2.2806,0,0.0026,34.082,-117.9017,119.084
DAEX,2020-01-03,2.2557,0.0585,2.1972,0,0.0027,32.2245,-115.4192,399.309
DAM2,2020-01-03,2.2242,0.0631,2.1611,0,0.0042,34.3348,-118.39689999999996,583.378
DDMN,2020-01-03,1.802,0.038,1.764,0,0.0025,37.7442,-118.9812,2265.417
DECH,2020-01-03,1.8773,0.0447,1.8326,0,0.0024,38.0515,-119.0906,1947.579
DESC,2020-01-03,2.1193000000000004,0.0597,2.0596000000000005,0,0.0023,32.8299,-116.6418,957.318
DIAB,2020-01-03,2.0832,0.0183,2.0649,0,0.0028,37.8786,-121.91560000000004,990.26
DIXN,2020-01-03,2.3609,0.0338,2.3271,0,0.0023,38.4687,-121.8286,-9.119
DLNO,2020-01-03,2.3943000000000003,0.091,2.3033,0,0.0023,35.75,-119.24310000000004,63.906
DLUZ,2020-01-03,2.3305,0.0759,2.2546,0,0.0023,33.4306,-117.30719999999997,212.696
DOND,2020-01-03,2.2109,0.0606,2.1503,0,0.0025,37.2643,-119.69010000000004,665.739
DONO,2020-01-03,2.0686,0.0507,2.0179,0,0.0027,36.6925,-119.01800000000004,1187.94
DOT1,2020-01-03,2.0107,0.0549,1.9558,0,0.0021,39.1562,-119.7634,1415.789
DREW,2020-01-03,2.3788,0.0766,2.3022000000000005,0,0.0023,36.0058,-119.95839999999998,44.04
DS13,2020-01-03,2.093,0.0509,2.0421,0,0.0025,35.2478,-116.79150000000004,1044.2
DSME,2020-01-03,2.3723,0.0766,2.2957000000000005,0,0.0023,33.0365,-117.2495,56.126
DSSC,2020-01-03,1.9415,0.0487999999999999,1.8927,0,0.003,33.7333,-116.71209999999996,1660.869
DTPG,2020-01-03,2.1358,0.057,2.0788,0,0.0022,35.2675,-117.84590000000004,910.255
DUBP,2020-01-03,2.3071,0.0388,2.2683,0,0.0022,37.7276,-121.8551,202.721
DVCG,2020-01-03,1.8597,0.0509,1.8088,0,0.0023,44.383,-114.03859999999996,1984.412
EBMD,2020-01-03,2.3719,0.0482,2.3237000000000005,0,0.002,37.815,-122.28380000000004,-16.026
ECFS,2020-01-03,2.1491,0.0474,2.1017,0,0.0022,33.6477,-117.4117,801.417
EDPP,2020-01-03,2.2998000000000003,0.0828,2.217,0,0.0023,34.9462,-118.8304,379.808
EGAN,2020-01-03,1.8704,0.0561,1.8143,0,0.0023,39.3452,-114.9389,1998.272
ELKO,2020-01-03,1.874,0.0602,1.8138,0,0.0022,40.9147,-115.8172,2016.885
ELLY,2020-01-03,2.3812,0.0670999999999999,2.3141,0,0.0025,33.5835,-118.1288,-2.878
ELSC,2020-01-03,2.3775,0.0800999999999999,2.2974,0,0.0024,34.0297,-118.20839999999998,61.179
ELSG,2020-01-03,2.1482,0.049,2.0992,0,0.0023,33.6491,-117.426,811.341
ELTN,2020-01-03,2.1287,0.0507,2.078,0,0.0023,34.7031,-118.4257,916.482
EOCG,2020-01-03,2.3626,0.0615,2.3011,0,0.0024,34.4508,-119.76980000000005,42.473
ERRG,2020-01-03,2.3947,0.0626,2.3321,0,0.0025,33.1164,-115.8227,-92.406
EWPP,2020-01-03,2.2856,0.0638,2.2218,0,0.0032,34.1042,-117.5256,330.491
FCTF,2020-01-03,2.1758,-0.0988,2.2746000000000004,0,0.0085,34.0666,-118.44209999999998,148.455
FGNW,2020-01-03,2.3093000000000004,0.0686,2.2407000000000004,0,0.003,34.0509,-118.25940000000004,273.436
FGST,2020-01-03,2.1095,0.034,2.0755,0,0.0022,34.733,-120.00940000000004,904.076
FGSW,2020-01-03,2.3105,0.0698,2.2407,0,0.0025,34.0507,-118.25940000000004,273.423
FHOG,2020-01-03,1.9509,0.0414,1.9095,0,0.0025,34.0935,-116.9359,1588.675
FLAT,2020-01-03,1.8943,0.0514,1.8429,0,0.0023,38.304,-118.4631,1895.098
